1561
5;12005;Valdepasillas;Empleados;8;6;1;7;15;37;Badajoz
6;12006;Valverde de Leganés;Cereal;2;2;1;4;3;12;Badajoz
7;12007;Lobón;Cereal;2;2;1;3;3;11;Badajoz
8;12008;Montijo;Dependientes;3;7;1;4;6;21;Badajoz
9;12009;Calamonte;Viña;2;2;1;3;3;11;Badajoz
10;12010;La Garrovilla;Cerdo;1;1;1;1;1;5;Badajoz
11;12011;Nueva Ciudad;Empleados;4;4;;5;6;19;Badajoz
12;12012;Mérida Romana;Hostelería;7;8;;7;10;32;Badajoz
13;12013;Trujillanos;Oficinistas;2;1;1;1;2;7;Badajoz
14;12014;La Zarza;Cerdo;2;2;1;2;2;9;Badajoz
15;12015;Olivenza;Audiovisual;2;3;1;3;4;13;Badajoz
16;12016;Villanueva del Fresno;Cerdo;2;1;1;2;2;8;Badajoz
17;12017;Jeréz de los Caballeros;Cerdo;3;2;1;3;3;12;Badajoz
18;12018;Barcarrota;Mecanicos;1;2;1;2;2;8;Badajoz
19;12019;Frenegal de la Sierra;Cerdo;2;2;1;2;2;9;Badajoz
20;12020;Zafra;Cerdo;4;3;1;6;6;20;Badajoz
21;12021;Usagre;Cerdo;1;1;1;1;1;5;Badajoz
22;12022;Fuentes de León;Cerdo;2;2;1;4;4;13;Badajoz
23;12023;Villafranca de los Barros;Viña;2;2;1;4;5;14;Badajoz
24;12024;Santa Marta;Empleados;1;1;1;2;2;7;Badajoz
25;12025;Almendralejo;Viña;5;5;1;8;11;30;Badajoz
26;12026;Azuaga;Cerdo;3;3;1;5;7;19;Badajoz
27;12027;Llerena;Cerdo;2;2;1;3;4;12;Badajoz
28;12028;Hornachos;Cerdo;2;1;1;2;2;8;Badajoz
29;12029;Monterrubio;Cerdo;1;1;1;1;1;5;Badajoz
30;12030;Zalamea ;Transportistas;2;1;1;2;3;9;Badajoz
31;12031;Quintana-Campanario;Minería;1;2;1;3;3;10;Badajoz
32;12032;Cabeza del Buey;Lácteo;2;1;1;2;3;9;Badajoz
33;12033;Guareña;Olivar;1;1;1;2;3;8;Badajoz
34;12034;Santa Amalia;Operarios;1;1;1;3;2;8;Badajoz
35;12035;Don Benito;Cereal;7;6;1;10;10;34;Badajoz
36;12036;Villanueva de la Serena;Hortalizas;4;6;1;8;7;26;Badajoz
37;12037;Navalvillar de la Pela;Cerdo;2;2;1;3;2;10;Badajoz
38;12038;Talarrubias;Mecanicos;2;1;1;2;2;8;Badajoz
39;12039;Siruela;Madera;1;1;1;2;1;6;Badajoz
40;12040;Peñalsordo;Hostelería;1;1;1;1;1;5;Badajoz
41;12041;Cijara;Agua;2;1;1;2;2;8;Badajoz
1;13001;Valencia de Alcántara;Mecánicos;1;1;1;2;1;6;Cáceres
2;13002;Villas de Alcántara;Cerdo;1;1;1;1;1;5;Cáceres
3;13003;Salorino-Herreruela;Cerdo;1;0;1;1;0;3;Cáceres
4;13004;Alcántara;Cerdo;1;1;1;1;1;5;Cáceres
5;13005;Brozas;Cereal;1;1;1;1;1;5;Cáceres
6;13006;Aliseda;Cerdo;1;1;1;1;1;5;Cáceres
7;13007;Torreorgaz;Vacuno;1;1;1;1;1;5;Cáceres
8;13008;Cáceres;Dependientes;19;21;;22;25;87;Cáceres
9;13009;Arroyo de la Luz;Transportistas;1;1;1;2;2;7;Cáceres
10;13010;Alcuesar;Olivar;2;1;1;2;2;8;Cáceres
11;13011;Montánchez;Mecánicos;1;1;1;2;1;6;Cáceres
12;13012;Miajadas;Hortalizas;2;1;1;5;3;12;Cáceres
13;13013;Ibahernando;Cerdo;1;1;1;1;1;5;Cáceres
14;13014;La Cumbre;Vacuno;1;1;1;1;1;5;Cáceres
15;13015;Trujillo;Vacuno;1;2;1;3;2;9;Cáceres
16;13016;Madroñera;Cerdo;1;1;1;2;1;6;Cáceres
17;13017;Logrosán;Vacuno;1;1;1;1;1;5;Cáceres
18;13018;Guadalupe;Hostelería;1;1;1;1;1;5;Cáceres
19;13019;Castañar de Ibor ;Olivar;1;1;1;1;1;5;Cáceres
20;13020;Deleitosa;Aves de Corral;1;1;1;1;1;5;Cáceres
21;13021;Majadas;Tabaco;1;1;1;2;1;6;Cáceres
22;13022;Peraleda;Mecánicos;1;1;1;1;1;5;Cáceres
23;13023;Navalmoral de la Mata;Tabaco;4;3;1;8;8;24;Cáceres
24;13024;Vera Oeste;Tabaco;2;2;1;4;3;12;Cáceres
25;13025;Vera Este;Tabaco;1;1;1;2;2;7;Cáceres
26;13026;Cerezos;Fruta;1;2;1;3;2;9;Cáceres
27;13027;Hervás;Madera;1;1;1;1;1;5;Cáceres
28;13028;Serradilla;Olivar;2;1;1;1;1;6;Cáceres
29;13029;Malpartida;Empleados;1;1;1;1;1;5;Cáceres
30;13030;Plasencia;Operarios;8;8;1;7;11;35;Cáceres
31;13031;Montehermoso;Tabaco;1;1;1;3;1;7;Cáceres
32;13032;Santibañez;Aves de Corral;1;1;1;1;1;5;Cáceres
33;13033;Zarza de Granadillax;Tabaco;1;1;1;1;2;6;Cáceres
34;13034;Las Hurdes;Hostelería;1;1;1;1;1;5;Cáceres
35;13035;Gata;Madera;1;1;1;1;1;5;Cáceres
36;13036;Valverde del Fresno;Olivar;1;1;1;1;1;5;Cáceres
37;13037;Moraleja;Transportistas;1;1;1;1;1;5;Cáceres
38;13038;Coria;Vacuno;2;2;1;2;2;9;Cáceres
39;13039;Canchos de Ramiro;Cerdo;1;1;1;1;1;5;Cáceres
40;13040;Casar de Cáceres;Dependientes;1;1;1;1;1;5;Cáceres
41;13041;Navas del Madroño;Cerdo;1;1;1;1;1;5;Cáceres
42;13042;Torrejoncillo;Madera;1;1;1;1;1;5;Cáceres
1;14001;Almadén;Universitarios;1;1;1;2;2;7;Ciudad Real
2;14002;Piedrabuena;Mecánicos;2;1;1;2;2;8;Ciudad Real
3;14003;Montes de Toledo;Cerdo;1;1;1;1;1;5;Ciudad Real
4;14004;Malagón;Viña;3;2;1;5;4;15;Ciudad Real
5;14005;Almodóvar del Campo;Cereal;2;2;1;3;3;11;Ciudad Real
6;14006;Fuencaliente;Madera;1;1;1;1;1;5;Ciudad Real
7;14007;Solana del Pino;Energía;1;1;1;1;1;5;Ciudad Real
8;14008;Puertollano;Técnicos;10;10;1;11;14;46;Ciudad Real
9;14009;Almuradiel;Cereal;1;1;1;1;1;5;Ciudad Real
10;14010;Villamayor de Calatrava;Lácteo;1;1;1;1;1;5;Ciudad Real
11;14011;Alcolea de Calatrava;Cereal;1;1;1;1;2;6;Ciudad Real
12;14012;Argamasilla de Calatrava;Viña;1;1;1;1;3;7;Ciudad Real
13;14013;Ciudad Real;Dependientes;16;20;1;17;17;71;Ciudad Real
14;14014;Almagro;Cereal;6;5;1;7;9;28;Ciudad Real
15;14015;Calzada de Calatrava;Viña;1;1;1;3;1;7;Ciudad Real
16;14016;Santa Cruz de Mudela ;Empleados;1;1;1;1;1;5;Ciudad Real
17;14017;Montiel;Viña;1;1;1;2;1;6;Ciudad Real
18;14018;Bolaños;Hortalizas;4;3;1;5;5;18;Ciudad Real
19;14019;Valdepeñas;Viña;6;6;1;8;8;29;Ciudad Real
20;14020;Villahermosa;Lácteo;1;1;1;2;1;6;Ciudad Real
21;14021;La Solana ;Viña;3;3;1;4;4;15;Ciudad Real
22;14022;Daimiel;Viña;4;4;1;5;6;20;Ciudad Real
23;14023;Manzanares;Mecánicos;3;3;1;5;4;16;Ciudad Real
24;14024;Alcázar de San Juan;Técnicos;8;9;1;8;8;34;Ciudad Real
25;14025;Argamasilla de Alba;Viña;2;2;1;3;2;10;Ciudad Real
26;14026;Tomelloso;Viña;7;5;1;7;8;28;Ciudad Real
27;14027;Socuéllamos-Criptana;Viña;6;6;1;8;7;28;Ciudad Real
1;15001;San Pedro;Cereal;1;1;1;1;1;5;Albacete
2;15002;Alcaraz;Vacuno;2;1;1;2;2;8;Albacete
3;15003;Yeste;Hostelería;1;1;1;1;1;5;Albacete
4;15004;Nerpio-Letur;Lácteo;1;1;1;1;1;5;Albacete
5;15005;El Bonillo;Energía;1;1;1;5;1;9;Albacete
6;15006;Villarobledo;Viña;5;5;1;6;6;23;Albacete
7;15007;Barrax;Dependientes;1;1;1;1;1;5;Albacete
8;15008;La Roda;Técnicos;2;2;1;5;4;14;Albacete
9;15009;Elche de la Sierra;Aves de Corral;2;1;1;2;2;8;Albacete
10;15010;Hellín;Operarios;5;7;1;7;7;27;Albacete
11;15011;Tobarra;Viña;2;1;1;2;2;8;Albacete
12;15012;Fuente-Álamo;Viña;1;1;1;1;1;5;Albacete
13;15013;Almansa;Viña;4;4;1;5;5;19;Albacete
14;15014;Montealegre del Castillo;Operarios;1;1;1;1;1;5;Albacete
15;15015;Higueruela;Energía;1;1;1;1;1;5;Albacete
16;15016;Pozohondo;Lácteo;1;1;1;1;1;5;Albacete
17;15017;Balazote;Hortalizas;1;1;1;1;1;5;Albacete
18;15018;Chinchilla;Empleados;1;1;1;1;1;5;Albacete
19;15019;Albacete Sur;Empleados;18;16;;17;20;71;Albacete
20;15020;Albacete Norte;Oficinistas;19;20;;24;24;87;Albacete
21;15021;Tarazona de la Mancha;Viña;1;1;1;1;1;5;Albacete
22;15022;Madrigueras;Viña;1;1;1;1;2;6;Albacete
23;15023;Casas-Ibañez;Mecánicos;2;1;1;2;2;8;Albacete
24;15024;Alcalá del Júcar;Viña;1;1;1;1;1;5;Albacete
1;16001;Lagartera;Cereal;1;1;1;1;1;5;Toledo
2;16002;Oropesa;Dependientes;1;1;1;1;1;5;Toledo
3;16003;Velada;Cereal;1;1;1;1;1;5;Toledo
4;16004;El Puente del Arzobispo;Cereal;1;1;1;2;2;7;Toledo
5;16005;Belvis;Olivar;1;1;1;1;1;5;Toledo
6;16006;Alcaudete de la Jara;Cereal;1;1;1;1;1;5;Toledo
7;16007;Hontanar;Vacuno;1;1;1;1;1;5;Toledo
8;16008;Los Navalmorales;Licoreros;3;2;1;4;5;15;Toledo
9;16009;La Pueblanueva;Aves de Corral;1;1;1;1;1;5;Toledo
10;16010;Talavera Oeste;Transportistas;8;8;;10;9;35;Toledo
11;16011;Talavera Este;Dependientes;9;8;;8;11;36;Toledo
12;16012;Cebolla;Operarios;1;1;1;2;1;6;Toledo
13;16013;Otero;Cereal;1;1;1;2;2;7;Toledo
14;16014;Escalonilla;Viña;1;1;1;1;1;5;Toledo
15;16015;Pepino;Empleados;2;1;1;1;2;7;Toledo
16;16016;Cazalegas;Aves de Corral;1;1;1;1;1;5;Toledo
17;16017;Navamorcuende;Vacuno;1;1;1;1;1;5;Toledo
18;16018;Almorox;Vacuno;3;3;1;5;5;17;Toledo
19;16019;Torrijos;Operarios;4;4;1;7;5;21;Toledo
20;16020;Polán;Olivar;2;1;1;2;2;8;Toledo
21;16021;Sonseca;Operarios;2;4;1;3;4;14;Toledo
22;16022;Argés;Aves de Corral;3;2;1;4;7;17;Toledo
23;16023;Nambroca;Vacuno;2;2;1;3;3;11;Toledo
24;16024;Toledo Vieja;Dependientes;11;9;1;9;12;42;Toledo
25;16025;Puente de Alcántara;Operarios;8;8;1;10;8;35;Toledo
26;16026;Bargas;Cereal;4;5;1;5;7;22;Toledo
27;16027;Camarena;Operarios;3;2;1;2;3;11;Toledo
28;16028;Yuncos;Aves de Corral;5;5;1;8;7;26;Toledo
29;16029;Casarrubios;Vacuno;5;4;1;5;7;22;Toledo
30;16030;Illescas;Operarios;8;7;1;11;14;41;Toledo
31;16031;Añover del Tajo;Transportistas;4;4;1;4;5;18;Toledo
32;16032;Seseña;Técnicos;6;5;1;7;10;29;Toledo
33;16033;Los Yébenes;Cerdo;1;1;1;2;2;7;Toledo
34;16034;Consuegra-Madridejos;Cereal;5;5;1;8;7;26;Toledo
35;16035;Lillo;Cereal;1;1;1;1;1;5;Toledo
36;16036;Villacañas;Viña;2;2;1;3;4;12;Toledo
37;16037;Corral de Almaguer;Viña;2;1;1;3;2;9;Toledo
38;16038;Almoradiel;Viña;3;2;1;4;4;14;Toledo
39;16039;El Toboso;Mecánicos;1;1;1;1;1;5;Toledo
40;16040;Mora;Olivar;2;1;1;2;3;9;Toledo
41;16041;Yepes;Viña;2;1;1;2;2;8;Toledo
42;16042;Ocaña;Vacuno;3;2;1;4;4;14;Toledo
43;16043;Villarubia de Santiago;Vacuno;1;1;1;1;1;5;Toledo
1;17001;Leganiel;Cerdo;1;1;1;1;1;5;Cuenca
2;17002;Huete-Priego;Cereal;2;1;1;1;2;7;Cuenca
3;17003;Tarancón;Cerdo;2;2;1;5;4;14;Cuenca
4;17004;Horcajo de Santiago;Cerdo;2;1;1;2;2;8;Cuenca
5;17005;Villares del Saz;Cerdo;1;1;1;1;1;5;Cuenca
6;17006;Villamayor de Santiago;Cereal;1;1;1;2;2;7;Cuenca
7;17007;Mota del Cuervo;Hostelería;2;3;1;2;3;11;Cuenca
8;17008;Las Pedroñeras;Hortalizas;1;1;1;2;2;7;Cuenca
9;17009;El Provencio;Viña;1;1;1;1;1;5;Cuenca
10;17010;San Clemente;Cerdo;3;2;1;2;2;10;Cuenca
11;17011;Honrubia;Cereal;1;1;1;1;1;5;Cuenca
12;17012;Buenache de Alarcón;Agua;1;1;1;1;1;5;Cuenca
13;17013;Sisante;Viña;1;1;1;1;1;5;Cuenca
14;17014;Quintanar del Rey;Viña;2;2;1;2;2;9;Cuenca
15;17015;Motilla del Palancar;Cereal;1;1;1;2;2;7;Cuenca
16;17016;Iniesta;Cerdo;2;1;1;2;3;9;Cuenca
17;17017;Mira;Cereal;1;1;1;1;1;5;Cuenca
18;17018;Landete;Cerdo;1;1;1;1;1;5;Cuenca
19;17019;Tejadillos;Vacuno;1;0;0;1;1;3;Cuenca
20;17020;Villar de Olalla;Cereal;1;1;1;2;1;6;Cuenca
21;17021;Arcas;Vacuno;1;1;1;1;2;6;Cuenca
22;17022;Cuenca;Dependientes;10;12;;11;14;47;Cuenca
23;17023;Tragacete;Madera;1;0;0;;1;2;Cuenca
24;17024;Cañamares;Vacuno;1;0;0;1;1;3;Cuenca
25;17025;Santa María del Val;Cerdo;1;0;0;1;;2;Cuenca
1;18001;Almoguera;Viña;1;1;1;1;1;5;Guadalajara
2;18002;Horche;Cereal;1;1;1;1;1;5;Guadalajara
3;18003;Sacedón;Cereal;1;1;1;1;1;5;Guadalajara
4;18004;Trillo;Nuclear;1;1;1;1;1;5;Guadalajara
5;18005;Pioz;Cereal;1;1;1;1;1;5;Guadalajara
6;18006;Guadalajara;Operarios;18;17;1;20;20;76;Guadalajara
7;18007;Azuqueca de Henares;Operarios;6;6;1;8;9;30;Guadalajara
8;18008;Alovera;Licoreros;4;3;1;5;5;18;Guadalajara
9;18009;El Casar;Dependientes;2;2;1;2;2;9;Guadalajara
10;18010;Cabanilla;Transportistas;3;2;1;2;3;11;Guadalajara
11;18011;Uceda;Cereal;1;1;1;1;1;5;Guadalajara
12;18012;Torija;Transportistas;1;1;1;2;2;7;Guadalajara
13;18013;Yunquera de Henares;Licoreros;1;1;1;2;1;6;Guadalajara
14;18014;Brihuega-Hita;Cereal;1;1;1;1;1;5;Guadalajara
15;18015;Tarnedeo;Cerdo;1;1;1;1;1;5;Guadalajara
16;18016;Orea;Madera;1;1;1;1;1;5;Guadalajara
17;18017;Molina de Aragón;Hostelería;1;1;1;1;1;5;Guadalajara
18;18018;Tamajón;Aves de Corral;1;1;1;1;1;5;Guadalajara
19;18019;Jadraque;Cereal;1;1;1;1;1;5;Guadalajara
20;18020;Atienza;Madera;1;1;1;1;1;5;Guadalajara
21;18021;Sigüenza;Agua;1;1;1;2;2;7;Guadalajara
22;18022;Alcolea del Pinar;Agua;1;1;1;1;1;5;Guadalajara
1;19001;Caravaca de la Cruz;Operarios;6;6;1;8;8;29;Murcia
2;19002;Bullas;Viña;4;4;1;6;6;21;Murcia
3;19003;Calasparra;Arroz;2;1;1;3;2;9;Murcia
4;19004;Gran Lorca;Vacuno;5;5;1;5;7;23;Murcia
5;19005;Lorca;Dependientes;12;12;1;12;12;49;Murcia
6;19006;Puerto Lumbreras;Cítricos;2;1;1;2;2;8;Murcia
7;19007;Águilas;Turismo;7;8;1;7;12;35;Murcia
8;19008;Puerto de Mazarrón;Turismo;2;3;1;1;3;10;Murcia
9;19009;Mazarrón;Hortalizas;5;5;1;5;5;21;Murcia
10;19010;Totana;Aves de Corral;8;6;1;7;7;29;Murcia
11;19011;Alhama de Murcia;Cerdo;4;3;1;6;5;19;Murcia
12;19012;Mula;Cítricos;4;4;1;4;4;17;Murcia
13;19013;Librilla;Cítricos;2;2;1;3;3;11;Murcia
14;19014;Cieza;Operarios;6;5;1;7;8;27;Murcia
15;19015;Abarán-Blanca;Fruta;5;5;1;5;5;21;Murcia
16;19016;Archena;Dependientes;2;2;1;2;2;9;Murcia
17;19017;Jumilla;Viña;5;4;1;5;6;21;Murcia
18;19018;Yecla;Operarios;7;7;1;8;9;32;Murcia
19;19019;Oriental;Cerdo;4;3;1;3;3;14;Murcia
20;19020;Lorquí;Aves de Corral;2;1;1;1;4;9;Murcia
21;19021;Molina de Segura Norte;Operarios;7;7;;8;8;30;Murcia
22;19022;Molina de Segura Sur;Operarios;9;7;;7;7;30;Murcia
23;19023;Las Torres;Técnicos;5;3;1;3;4;16;Murcia
24;19024;Alguazas;Empleados;2;2;1;2;2;9;Murcia
25;19025;Ceutí;Cítricos;2;1;1;3;1;8;Murcia
26;19026;Santomera;Cítricos;2;2;1;2;2;9;Murcia
27;19027;Beniel;Dependientes;2;2;1;2;2;9;Murcia
28;19028;Alquerías;Empleados;2;2;1;2;4;11;Murcia
29;19029;Huerta del Sur;Olivar;2;2;1;2;2;9;Murcia
30;19030;Cabezo de Torres;Transportistas;5;3;1;4;4;17;Murcia
31;19031;Espinardo;Universitarios;11;7;;7;11;36;Murcia
32;19032;Puente Tocinos;Operarios;5;5;1;6;7;24;Murcia
33;19033;San Andrés;Dependientes;6;6;;5;5;22;Murcia
34;19034;Vistabella;Oficinistas;11;9;;11;14;45;Murcia
35;19035;Carmen-Infante;Empleados;12;10;;15;18;55;Murcia
36;19036;Los Dolores;Taxistas;4;4;1;4;5;18;Murcia
37;19037;Barrio del Progreso;Transportistas;7;7;1;7;7;29;Murcia
38;19038;Huerta Metropolitana;Empleados;4;4;1;4;4;17;Murcia
39;19039;Javalí;Empleados;4;3;1;3;3;14;Murcia
40;19040;Alcantarilla;Operarios;8;9;1;11;10;39;Murcia
41;19041;Sangonera;Audiovisual;2;3;1;3;3;12;Murcia
42;19042;El Palmar;Técnicos;4;4;1;4;5;18;Murcia
43;19043;La Alberca;Empleados;3;3;1;3;3;13;Murcia
44;19044;Fuente Álamo de Murcia;Técnicos;2;2;1;2;2;9;Murcia
45;19045;Santa Ana;Licoreros;5;5;1;5;5;21;Murcia
46;19046;Concepción;Hostelería;10;10;;10;10;40;Murcia
47;19047;Ensanche;Oficinistas;14;14;;15;21;64;Murcia
48;19048;San Ginés;Estibadores;10;10;;10;10;40;Murcia
49;19049;La Unión;Empleados;4;4;1;3;5;17;Murcia
50;19050;Cabo de Palos;Hostelería;3;5;1;3;4;16;Murcia
51;19051;Torre-Pacheco;Hortalizas;9;9;1;11;15;45;Murcia
52;19052;San Javier;Hostelería;6;7;1;6;7;27;Murcia
53;19053;San Pedro del Pinatar;Pesca;5;7;1;5;5;23;Murcia
54;19054;La Manga;Hostelería;2;2;;1;1;6;Murcia
1;20001;Orihuela;Hostelería;20;17;1;24;29;91;Alicante
2;20002;Torrevieja;Hosteleria;12;20;;22;22;76;Alicante
3;20003;Villas de la Vega Baja;Cítricos;34;28;1;37;40;140;Alicante
4;20004;Guardamar del Segura;Hostelería;4;6;1;3;3;17;Alicante
5;20005;Crevillente;Operarios;6;5;1;6;6;24;Alicante
6;20006;Elche Este;Operarios;22;19;1;31;27;100;Alicante
7;20007;Elche Oeste;Oficinistas;25;23;1;20;29;98;Alicante
8;20008;Miguel Hernández;Universitarios;4;4;;3;3;14;Alicante
9;20009;Santa Pola;Hostelería;5;5;1;5;5;21;Alicante
10;20010;Diputación-Asís;Empleados;21;17;1;25;25;89;Alicante
11;20011;Jaime I;Operarios;19;17;1;21;23;81;Alicante
12;20012;San Antón;Oficinistas;24;24;;20;24;92;Alicante
13;20013;Albufereta;Hostelería;14;17;;11;17;59;Alicante
14;20014;El Campello;Hostelería;6;6;1;5;5;23;Alicante
15;20015;Muchamiel;Transportistas;9;8;1;9;9;36;Alicante
16;20016;San Vicente del Raspeig;Operarios;11;9;1;12;14;47;Alicante
17;20017;Aspe;Fruta;6;6;1;6;9;28;Alicante
18;20018;Petrer;Operarios;7;7;1;8;8;31;Alicante
19;20019;Novelda;Fruta;5;5;1;6;5;22;Alicante
20;20020;Monóvar;Viña;5;5;1;7;6;24;Alicante
21;20021;Elda;Operarios;15;12;1;20;20;68;Alicante
22;20022;Villena;Operarios;9;7;1;10;9;36;Alicante
23;20023;Corredor de Onil;Operarios;5;5;1;6;7;24;Alicante
24;20024;Xixona;Dependientes;2;2;1;1;1;7;Alicante
25;20025;Ibi;Técnicos;5;5;1;6;6;23;Alicante
26;20026;Alcoy;Operarios;12;10;1;15;15;53;Alicante
27;20027;Villajoyosa;Hostelería;8;9;1;6;9;33;Alicante
28;20028;Benidorm;Hostelería;11;19;;13;19;62;Alicante
29;20029;Altea;Hostelería;18;20;1;16;19;74;Alicante
30;20030;Comtat;Olivar;5;5;1;6;6;23;Alicante
31;20031;Pego;Arroz;9;8;1;12;10;40;Alicante
32;20032;Calpe;Hostelería;8;10;1;8;10;37;Alicante
33;20033;Denia;Hostelería;15;17;1;12;12;57;Alicante
1;21001;Onteniente;Operarios;7;8;1;8;9;33;Valencia
2;21002;Albaida;Operarios;5;4;1;7;9;26;Valencia
3;21003;Puebla del Duc;Fruta;3;3;1;4;4;15;Valencia
4;21004;Gandía;Hostelería;30;28;1;24;36;119;Valencia
5;21005;Valldigna;Dependientes;7;6;1;5;5;24;Valencia
6;21006;Ribera Baixa;Arroz;19;16;1;20;19;75;Valencia
7;21007;Carlet;Cítricos;8;7;1;12;12;40;Valencia
8;21008;Algemesí;Dependientes;9;11;1;9;10;40;Valencia
9;21009;Alzira;Operarios;10;10;1;9;11;41;Valencia
10;21010;Carcaixent;Dependientes;4;4;1;5;5;19;Valencia
11;21011;Alberique;Cítricos;10;9;1;10;12;42;Valencia
12;21012;Xàtiva;Dependientes;11;13;1;9;11;45;Valencia
13;21013;Canals;Cítricos;4;4;1;5;6;20;Valencia
14;21014;Navarrés;Cerdo;2;1;1;2;2;8;Valencia
15;21015;Enguena;Olivar;1;1;1;2;2;7;Valencia
16;21016;Ayora;Apicultura;2;2;1;2;3;10;Valencia
17;21017;Requena;Viña;4;4;1;5;6;20;Valencia
18;21018;Utiel;Viña;4;4;1;5;4;18;Valencia
19;21019;Cheste;Olivar;1;1;1;2;2;7;Valencia
20;21020;Chiva;Fruta;3;3;1;3;3;13;Valencia
21;21021;Buñol;Operarios;3;3;1;5;4;16;Valencia
22;21022;Ademuz;Fruta;1;1;1;1;1;5;Valencia
23;21023;Serranos;Viña;3;3;1;4;4;15;Valencia
24;21024;Viles del Turia;Cítricos;20;18;1;20;24;83;Valencia
25;21025;Llíria;Operarios;4;4;1;5;6;20;Valencia
26;21026;Bétera;Cítricos;8;7;1;10;11;37;Valencia
27;21027;Paiporta;Transportistas;14;13;1;16;16;60;Valencia
28;21028;Catarroja;Operarios;21;21;1;22;27;92;Valencia
29;21029;Torrente;Operarios;33;30;1;36;37;137;Valencia
30;21030;Paterna;Técnicos;28;22;1;31;36;118;Valencia
31;21031;Mislata-Xirivella;Dependientes;18;14;;18;19;69;Valencia
32;21032;Quatre Carreres;Estibadores;20;16;;19;27;82;Valencia
33;21033;Jesús-Patraix;Operarios;26;20;;27;33;106;Valencia
34;21034;L'Olivareta;Dependientes;10;10;;12;14;46;Valencia
35;21035;La Ciutat Vella;Oficinistas;28;33;;23;30;114;Valencia
36;21036;Camins al Grau;Hostelería;15;14;;14;15;58;Valencia
37;21037;Algirós;Dependientes;13;13;;14;14;54;Valencia
38;21038;Benimaclet;Universitarios;11;9;;7;8;35;Valencia
39;21039;Campanar-Benicalap;Empleados;24;22;;19;25;90;Valencia
40;21040;Rascanya;Empleados;17;16;;13;15;61;Valencia
41;21041;Burjassot;Universitarios;8;9;;8;9;34;Valencia
42;21042;Moncada;Arroz;4;4;1;4;4;17;Valencia
43;21043;Cinturó Nord;Transportistas;20;16;1;25;23;85;Valencia
44;21044;El Puig;Cítricos;5;5;1;6;7;24;Valencia
45;21045;Puçol;Operarios;3;3;1;4;4;15;Valencia
46;21046;Puerto de Sagunto;Técnicos;12;11;1;10;11;45;Valencia
47;21047;Sagunto;Citrcos;10;9;1;12;10;42;Valencia
1;22001;La Vall d'Uxió;Cítricos;18;22;1;20;19;80;Castellón
2;22002;Onda;Cítricos;6;5;1;7;7;26;Castellón
3;22003;Villarreal;Operarios;10;11;1;12;11;45;Castellón
4;22004;Segorbe;Olivar;3;2;1;3;2;11;Castellón
5;22005;Altura;Olivar;2;2;1;3;3;11;Castellón
6;22006;Mijares;Aves de Corral;1;1;1;1;1;5;Castellón
7;22007;l'Alcora;Operarios;2;1;1;3;3;10;Castellón
8;22008;Atzeneta del Maestrat;Cerdo;1;1;1;1;1;5;Castellón
9;22009;Jaume I;Universitarios;6;4;1;4;7;22;Castellón
10;22010;Castelló Nord;Dependientes;14;14;;13;14;55;Castellón
11;22011;Castelló Sud;Operarios;14;12;1;14;14;55;Castellón
12;22012;Port Castelló;Estibadores;6;6;1;6;7;26;Castellón
13;22013;Almazora;Operarios;4;4;1;4;4;17;Castellón
14;22014;Benicàssim;Hostelería;4;5;1;4;4;18;Castellón
15;22015;Borriol-Oropesa;Olivar;4;5;1;5;5;20;Castellón
16;22016;Benicarló;Hostelería;6;7;1;6;6;26;Castellón
17;22017;Saint Mateu;Olivar;5;5;1;6;6;23;Castellón
18;22018;Vinarós;Pesca;5;5;1;6;6;23;Castellón
19;22019;Villafranca del Cid;Operarios;1;1;1;1;1;5;Castellón
20;22020;Morella;Energía;2;1;1;2;2;8;Castellón
21;22021;Rosell;Cerdo;1;1;1;1;1;5;Castellón
1;23001;Formentera;Hostelería;3;2;1;2;3;11;Mallorca
2;23002;San Antoni;Hostelería;10;12;1;10;11;44;Mallorca
3;23003;Ibiza;Hostelería;11;12;;11;11;45;Mallorca
4;23004;Santa Eulària desRiu;Hostelería;8;8;1;9;9;35;Mallorca
5;23005;Calviá;Hostelería;21;22;1;22;22;88;Mallorca
6;23006;Pollença;Hostelería;4;4;1;4;4;17;Mallorca
7;23007;Alcudia;Cereal;10;12;1;11;10;44;Mallorca
8;23008;Maria de la Salut;Cereal;3;3;2;3;3;14;Mallorca
9;23009;Inca;Operarios;8;6;1;7;7;29;Mallorca
10;23010;Lloseta;Operarios;1;1;1;2;2;7;Mallorca
11;23011;Binissalem;Lácteo;4;3;1;4;4;16;Mallorca
12;23012;Marratxi;Energía;9;8;1;10;11;39;Mallorca
13;23013;Lllevant;Hostelería;31;34;;24;32;121;Mallorca
14;23014;Pedro Garau;Empleados;21;19;;22;21;83;Mallorca
15;23015;Canavall-Bons Aires;Dependientes;23;24;;23;24;94;Mallorca
16;23016;Poniente;Estibadorees;13;13;;14;15;55;Mallorca
17;23017;Llucmajor;Hostelería;11;12;1;11;14;49;Mallorca
18;23018;Cabrera;Pesca;0;0;0;0;1;1;Mallorca
19;23019;Campos;Hostelería;7;7;1;8;8;31;Mallorca
20;23020;Sant Llorenç des Cardassar;Cereal;4;6;1;6;5;22;Mallorca
21;23021;Manacor;Hostelería;9;10;1;8;9;37;Mallorca
22;23022;Ciutadella;Hostelería;10;10;1;9;9;39;Mallorca
